Track ID,Date Added,Persistent ID,Track Type,Podcast,Unplayed,Name,Album,Location,Size,Total Time,Year,BPM,Date Modified,Bit Rate,Sample Rate,Play Date,Play Date UTC,File Folder Count,Library Folder Count,Artist,Genre,Kind,Comments,Skip Count,Skip Date,Artwork Count,Album Artist,Composer,Grouping,Work,Track Number,Track Count,Sort Name,Part Of Gapless Album,Sort Album,Disc Number,Disc Count,Play Count,Sort Artist,Volume Adjustment,Release Date,Purchased,Sort Album Artist,Sort Composer,Compilation,Stop Time,Rating,Rating Computed,Album Rating,Album Rating Computed,Explicit,Start Time,Disabled,Clean,Playlist Only
20674,2014-07-25T01:53:30Z,7F6AB52BF243A554,File,,,Clean Up Man (Explicit),Buck The World Explicit,file://localhost/E:/Nick/Music/Young%20Buck/Buck%20The%20World%20Explicit/14%20Clean%20Up%20Man%20(Explicit).mp3,5374398,262582,2007,,2011-06-17T17:37:46Z,163,44100,4294963696,2040-02-05T18:28:16Z,4,1,Young Buck,Iphone,MPEG audio file,Enjoy & Go Support The Artist.......pz1,,,,,,,,14,17,,,,,,,,,,,,,,,,,,,,,,,
20676,2014-07-25T01:53:30Z,72E71803486D511E,File,,,"4 Kings Ft. T.I, Young Jeezy & Pimp C (Explicit)",Buck The World Explicit,"file://localhost/E:/Nick/Music/Young%20Buck/Buck%20The%20World%20Explicit/15%204%20Kings%20Ft.%20T.I,%20Young%20Jeezy%20&%20Pi.mp3",6337813,292231,2007,,2011-06-17T17:35:40Z,173,44100,4294963696,2040-02-05T18:28:16Z,4,1,Young Buck,Iphone,MPEG audio file,Enjoy & Go Support The Artist.......pz1,,,,,,,,15,17,,,,,,,,,,,,,,,,,,,,,,,
20678,2014-07-25T01:53:30Z,6AEAFA8311290AA1,File,,,I Know You Want Me Ft. Jazze Pha (Explicit),Buck The World Explicit,file://localhost/E:/Nick/Music/Young%20Buck/Buck%20The%20World%20Explicit/16%20I%20Know%20You%20Want%20Me%20Ft.%20Jazze%20Pha.mp3,6238983,285596,2007,,2011-07-04T14:19:42Z,174,44100,4294963696,2040-02-05T18:28:16Z,4,1,Young Buck,,MPEG audio file,Enjoy & Go Support The Artist.......pz1,,,,,,,,16,17,,,,,,,,,,,,,,,,,,,,,,,
20680,2014-07-25T01:53:30Z,20D965A5BCF65550,File,,,Lose My Mind (Produced By Eminem) (Explicit),Buck The World Explicit,file://localhost/E:/Nick/Music/Young%20Buck/Buck%20The%20World%20Explicit/17%20Lose%20My%20Mind%20(Produced%20By%20Eminem).mp3,7420917,414249,2007,,2011-07-04T14:19:42Z,143,44100,4294963696,2040-02-05T18:28:16Z,4,1,Young Buck,,MPEG audio file,Enjoy & Go Support The Artist.......pz1,,,,,,,,17,17,,,,,,,,,,,,,,,,,,,,,,,
20682,2014-07-25T01:53:30Z,D9C3641FADE9C047,File,,,I Got It (Feat. Young Jeezy),HotNewHipHop.com,file://localhost/E:/Nick/Music/Young%20Buck/HotNewHipHop.com/01%20I%20Got%20It%20(Feat.%20Young%20Jeezy).mp3,3487557,166530,2008,,2019-05-10T15:51:19Z,167,44100,4294963696,2040-02-05T18:28:16Z,4,1,Young Buck,Iphone,MPEG audio file,HotNewHipHop.com,,,,,HotNewHipHop.com,,,1,,,,,,,,,,,,,,,,,,,,,,,,
20684,2014-07-25T01:53:30Z,F9AD5543C8FE2070,File,,,Bang Bang,Straight Outta Cashville,file://localhost/E:/Nick/Music/Young%20Buck/Straight%20Outta%20Cashville/Bang%20Bang.mp3,4833986,214413,2004,,2018-09-12T10:50:32Z,179,44100,4294963696,2040-02-05T18:28:16Z,4,1,Young Buck,Iphone,MPEG audio file,So we rock!,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20686,2014-07-25T01:53:30Z,2419FAC2E0CBB482,File,,,Stomp Ft. T.I. & Ludacris,Straight Outta Cashville,file://localhost/E:/Nick/Music/Young%20Buck/Straight%20Outta%20Cashville/Stomp%20Ft.%20T.I.%20&%20Ludacris.mp3,6982981,284160,2004,,2011-06-17T17:34:32Z,196,44100,4294963696,2040-02-05T18:28:16Z,4,1,Young Buck,Iphone,MPEG audio file,So we rock!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20688,2014-07-25T01:53:30Z,1885834EAB62E2B0,File,,,Thou Shall,Straight Outta Cashville,file://localhost/E:/Nick/Music/Young%20Buck/Straight%20Outta%20Cashville/Thou%20Shall.mp3,4991011,195056,2004,,2018-09-12T10:50:32Z,203,44100,4294963696,2040-02-05T18:28:16Z,4,1,Young Buck,Iphone,MPEG audio file,So we rock!,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20690,2014-07-25T01:53:30Z,CCDDDC5467DC7926,File,,,Welcome to the South Ft. Lil F,Straight Outta Cashville,file://localhost/E:/Nick/Music/Young%20Buck/Straight%20Outta%20Cashville/Welcome%20to%20the%20South%20Ft.%20Lil%20F.mp3,5706777,230269,2004,,2018-09-12T10:50:32Z,197,44100,4294963696,2040-02-05T18:28:16Z,4,1,Young Buck,Iphone,MPEG audio file,So we rock!,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20692,2014-07-25T01:53:30Z,B375FD03E4220A1F,File,,,My Interview,,file://localhost/E:/Nick/Music/Young%20Buck/Unknown%20Album/01%20My%20Interview.mp3,5595666,225880,2008,,2011-06-17T17:37:10Z,192,44100,4294963696,2040-02-05T18:28:16Z,4,1,Young Buck,Iphone,MPEG audio file,www.rapgodfathers.com,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,
20694,2014-07-25T01:53:30Z,150DB4F15731950C,File,,,Chronic ft Snoop Dogg,,file://localhost/E:/Nick/Music/Young%20Buck/Unknown%20Album/Chronic%20ft%20Snoop%20Dogg.mp3,4396593,182752,,,2011-06-17T17:40:06Z,192,44100,4294963696,2040-02-05T18:28:16Z,4,1,Young Buck,Iphone,MPEG audio file,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20696,2014-07-25T01:53:30Z,E014D675520AE120,File,,,My Girl (Gotta Girlfriend) Ft. T.I.,Best Thang Smokin',file://localhost/E:/Nick/Music/Young%20Dro/Best%20Thang%20Smokin'/My%20Girl%20(Gotta%20Girlfriend)%20Ft.%20T.I..mp3,7749532,322899,2006,,2011-06-17T17:33:14Z,192,44100,4294963696,2040-02-05T18:28:16Z,4,1,Young Dro,Iphone,MPEG audio file,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20698,2014-07-25T01:53:30Z,780E43FEC16F241D,File,,,Rumor Has It (Feat. Pharrell),HotNewHipHop.com,file://localhost/E:/Nick/Music/Young%20Jeezy/HotNewHipHop.com/Rumor%20Has%20It%20(Feat.%20Pharrell).mp3,5974478,248842,2008,,2019-05-10T21:06:09Z,192,44100,4294963696,2040-02-05T18:28:16Z,4,1,Young Jeezy,Iphone,MPEG audio file,HotNewHipHop.com,,,,,HotNewHipHop.com,,,,,,,,,,,,,,,,,,,,,,,,,,,
20700,2014-07-25T01:53:30Z,A07666CB41307419,File,,,Soul Survivor (Feat. Akon),Lets Get It,file://localhost/E:/Nick/Music/Young%20Jeezy/Lets%20Get%20It/12%20Soul%20Survivor%20(Feat.%20Akon).mp3,5089408,288783,2005,,2011-06-17T17:38:28Z,140,44100,4294963696,2040-02-05T18:28:16Z,4,1,Young Jeezy,Iphone,MPEG audio file,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,
20702,2014-07-25T01:53:30Z,D76DF2279AF90EC6,File,,,Put On ft Kanye West,Put On Dirty,file://localhost/E:/Nick/Music/Young%20Jeezy/Put%20On%20Dirty/Put%20On%20ft%20Kanye%20West.mp3,7001321,296646,,,2011-06-17T17:34:30Z,184,44100,4294963696,2040-02-05T18:28:16Z,4,1,Young Jeezy,Iphone,MPEG audio file,www.rapgodfathers.com,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20704,2014-07-25T01:53:30Z,26A6CF7CD964A4ED,File,,,Hypnotize,The Inspiration-Thug_Motivation_102,file://localhost/E:/Nick/Music/Young%20Jeezy/The%20Inspiration-Thug_Motivation_102/01%20Hypnotize.mp3,5792139,221074,2006,,2018-09-12T10:47:59Z,207,44100,4294963696,2040-02-05T18:28:16Z,4,1,Young Jeezy,Iphone,MPEG audio file,,,,1,,,,,1,16,,,Inspiration-Thug_Motivation_102,,,,,,,,,,,,,,,,,,,,
20706,2014-07-25T01:53:30Z,E2C4EA5F3A3B8734,File,,,Still On It,The Inspiration-Thug_Motivation_102,file://localhost/E:/Nick/Music/Young%20Jeezy/The%20Inspiration-Thug_Motivation_102/02%20Still%20On%20It.mp3,5989892,227030,2006,,2018-09-12T10:47:59Z,209,44100,4294963696,2040-02-05T18:28:16Z,4,1,Young Jeezy,Iphone,MPEG audio file,,,,1,,,,,2,16,,,Inspiration-Thug_Motivation_102,,,,,,,,,,,,,,,,,,,,
20708,2014-07-25T01:53:30Z,5856E44C518287CF,File,,,You Know What It Is,The Inspiration-Thug_Motivation_102,file://localhost/E:/Nick/Music/Young%20Jeezy/The%20Inspiration-Thug_Motivation_102/03%20You%20Know%20What%20It%20Is.mp3,6063417,224287,2006,,2018-09-12T10:47:59Z,214,44100,4294963696,2040-02-05T18:28:16Z,4,1,Young Jeezy,Iphone,MPEG audio file,,,,1,,,,,3,16,,,Inspiration-Thug_Motivation_102,,,,,,,,,,,,,,,,,,,,
20710,2014-07-25T01:53:30Z,6DA84325FD177032,File,,,J.E.E.Z.Y.,The Inspiration-Thug_Motivation_102,file://localhost/E:/Nick/Music/Young%20Jeezy/The%20Inspiration-Thug_Motivation_102/04%20J.E.E.Z.Y..mp3,6353086,229485,2006,,2018-09-12T10:47:59Z,219,44100,4294963696,2040-02-05T18:28:16Z,4,1,Young Jeezy,Iphone,MPEG audio file,,,,1,,,,,4,,,,Inspiration-Thug_Motivation_102,,,,,,,,,,,,,,,,,,,,
20712,2014-07-25T01:53:30Z,018D97DC7E06F269,File,,,I Luv It,The Inspiration-Thug_Motivation_102,file://localhost/E:/Nick/Music/Young%20Jeezy/The%20Inspiration-Thug_Motivation_102/05%20I%20Luv%20It.mp3,5760196,240666,2006,,2018-09-12T10:47:59Z,189,44100,4294963696,2040-02-05T18:28:16Z,4,1,Young Jeezy,Iphone,MPEG audio file,,,,1,,,,,5,,,,Inspiration-Thug_Motivation_102,,,,,,,,,,,,,,,,,,,,
20714,2014-07-25T01:53:30Z,35C6B26BE8550E82,File,,,Go Getta (Feat. R. Kelly),The Inspiration-Thug_Motivation_102,file://localhost/E:/Nick/Music/Young%20Jeezy/The%20Inspiration-Thug_Motivation_102/06%20Go%20Getta%20(Feat.%20R.%20Kelly).mp3,6079085,229407,2006,,2018-09-12T10:47:59Z,210,44100,4294963696,2040-02-05T18:28:16Z,4,1,Young Jeezy,Iphone,MPEG audio file,,,,1,,,,,6,,,,Inspiration-Thug_Motivation_102,,,,,,,,,,,,,,,,,,,,
20716,2014-07-25T01:53:30Z,819E86D37AD5A042,File,,,3 A.M. (Feat. Timbaland),The Inspiration-Thug_Motivation_102,file://localhost/E:/Nick/Music/Young%20Jeezy/The%20Inspiration-Thug_Motivation_102/07%203%20A.M.%20(Feat.%20Timbaland).mp3,7197599,236826,2006,,2011-06-17T17:34:08Z,241,44100,4294963696,2040-02-05T18:28:16Z,4,1,Young Jeezy,Iphone,MPEG audio file,,,,,,,,,7,,,,Inspiration-Thug_Motivation_102,,,,,,,,,,,,,,,,,,,,
20718,2014-07-25T01:53:30Z,BC5AD672C3216FF4,File,,,I’m The Realest,The Inspiration-Thug_Motivation_102,file://localhost/E:/Nick/Music/Young%20Jeezy/The%20Inspiration-Thug_Motivation_102/08%20I_m%20The%20Realest.mp3,7182693,249835,2006,,2018-09-12T10:47:59Z,228,44100,4294963696,2040-02-05T18:28:16Z,4,1,Young Jeezy,Iphone,MPEG audio file,,,,1,,,,,8,,,,Inspiration-Thug_Motivation_102,,,,,,,,,,,,,,,,,,,,
20720,2014-07-25T01:53:30Z,DF3E844973FA386F,File,,,Streets On Lock,The Inspiration-Thug_Motivation_102,file://localhost/E:/Nick/Music/Young%20Jeezy/The%20Inspiration-Thug_Motivation_102/09%20Streets%20On%20Lock.mp3,5552621,214752,2006,85,2018-09-12T10:47:59Z,204,44100,4294963696,2040-02-05T18:28:16Z,4,1,Young Jeezy,Iphone,MPEG audio file,                            ,,,1,,,,,9,,,,Inspiration-Thug_Motivation_102,,,,,,,,,,,,,,,,,,,,
20722,2014-07-25T01:53:30Z,176DE2356987EA2F,File,,,Bury Me A G,The Inspiration-Thug_Motivation_102,file://localhost/E:/Nick/Music/Young%20Jeezy/The%20Inspiration-Thug_Motivation_102/10%20Bury%20Me%20A%20G.mp3,7645042,283271,2006,,2018-09-12T10:47:59Z,214,44100,4294963696,2040-02-05T18:28:16Z,4,1,Young Jeezy,Iphone,MPEG audio file,,,,1,,,,,10,,,,Inspiration-Thug_Motivation_102,,,,,,,,,,,,,,,,,,,,
20724,2014-07-25T01:53:30Z,8A39D0532E0155DC,File,,,Dreamin’ (Feat. Keyshia Cole),The Inspiration-Thug_Motivation_102,file://localhost/E:/Nick/Music/Young%20Jeezy/The%20Inspiration-Thug_Motivation_102/11%20Dreamin_%20(Feat.%20Keyshia%20Cole).mp3,7509857,289332,2006,,2018-09-12T10:47:59Z,206,44100,4294963696,2040-02-05T18:28:16Z,4,1,Young Jeezy,Iphone,MPEG audio file,,,,1,,,,,11,,,,Inspiration-Thug_Motivation_102,,,,,,,,,,,,,,,,,,,,
20726,2014-07-25T01:53:30Z,4355BF0F142BABD6,File,,,Wha You Talkin About,The Inspiration-Thug_Motivation_102,file://localhost/E:/Nick/Music/Young%20Jeezy/The%20Inspiration-Thug_Motivation_102/12%20Wha%20You%20Talkin%20About.mp3,6067776,228519,2006,,2011-06-17T17:36:16Z,210,44100,4294963696,2040-02-05T18:28:16Z,4,1,Young Jeezy,Iphone,MPEG audio file,,,,,,,,,12,,,,Inspiration-Thug_Motivation_102,,,,,,,,,,,,,,,,,,,,
20728,2014-07-25T01:53:30Z,7A4D49F3DF9D1302,File,,,Keep It Gangsta (Feat. Slick Pulla & Bloodraw),The Inspiration-Thug_Motivation_102,file://localhost/E:/Nick/Music/Young%20Jeezy/The%20Inspiration-Thug_Motivation_102/13%20Keep%20It%20Gangsta%20(Feat.%20Slick%20Pull.mp3,7336746,276323,2006,137,2018-09-12T10:47:59Z,210,44100,4294963696,2040-02-05T18:28:16Z,4,1,Young Jeezy,Iphone,MPEG audio file,                            ,,,1,,,,,13,,,,Inspiration-Thug_Motivation_102,,,,,,,,,,,,,,,,,,,,
20730,2014-07-25T01:53:30Z,A285F805A99DCEDF,File,,,Mr. 15,The Inspiration-Thug_Motivation_102,file://localhost/E:/Nick/Music/Young%20Jeezy/The%20Inspiration-Thug_Motivation_102/14%20Mr.%2015.mp3,5601559,210468,2006,,2018-09-12T10:47:59Z,211,44100,4294963696,2040-02-05T18:28:16Z,4,1,Young Jeezy,Iphone,MPEG audio file,,,,1,,,,,14,,,,Inspiration-Thug_Motivation_102,,,,,,,,,,,,,,,,,,,,
20732,2014-07-25T01:53:30Z,FC7B14283AB68CF1,File,,,I Got Money (Feat. T.I. & Kanye West),The Inspiration-Thug_Motivation_102,file://localhost/E:/Nick/Music/Young%20Jeezy/The%20Inspiration-Thug_Motivation_102/15%20I%20Got%20Money%20(Feat.%20T.I.%20&%20Kanye%20W.mp3,6151966,239934,2006,,2018-09-12T10:47:58Z,203,44100,4294963696,2040-02-05T18:28:16Z,4,1,Young Jeezy,Iphone,MPEG audio file,,,,1,,,,,15,,,,Inspiration-Thug_Motivation_102,,,,,,,,,,,,,,,,,,,,
20734,2014-07-25T01:53:31Z,3B7390BAC9BBBADD,File,,,The Inspiration,The Inspiration-Thug_Motivation_102,file://localhost/E:/Nick/Music/Young%20Jeezy/The%20Inspiration-Thug_Motivation_102/16%20The%20Inspiration.mp3,7079040,265691,2006,,2018-09-12T10:47:58Z,211,44100,4294963696,2040-02-05T18:28:16Z,4,1,Young Jeezy,Iphone,MPEG audio file,,,,1,,,,,16,,Inspiration,,Inspiration-Thug_Motivation_102,,,,,,,,,,,,,,,,,,,,
20736,2014-07-25T01:53:31Z,278A19CE52D12C8F,File,,,RIP (Ft. Chris Brown & Kendrick Lamar & YG) (Remix),,file://localhost/E:/Nick/Music/Young%20Jeezy/Unknown%20Album/01%20RIP%20(Ft.%20Chris%20Brown%20&%20Kendrick%20L.mp3,9483322,237048,,,2014-01-27T05:50:36Z,320,48000,3492443910,2014-09-01T09:18:30Z,4,1,Young Jeezy,,MPEG audio file,www.dvdvideosoft.com,7,2014-10-01T08:47:45Z,,,,,,1,,,,,,,3,,,,,,,,,,,,,,,,,
20738,2014-07-25T01:53:31Z,2EA1AD4B0E6F7DC9,File,,,I'm A Boss ft. Lil Wayne & Paul Wall,,file://localhost/E:/Nick/Music/Young%20Life/Unknown%20Album/05%20I'm%20A%20Boss%20ft.%20Lil%20Wayne%20&%20Paul%20W.mp3,4026884,239464,2008,,2011-06-17T17:40:40Z,128,44100,4294963696,2040-02-05T18:28:16Z,4,1,Young Life,Iphone,MPEG audio file,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,
20740,2014-07-25T01:53:31Z,D56462FB0143CC18,File,,,Damascus (Dada Life Remix) ,,file://localhost/E:/Nick/Music/Young%20Rebels%20&%20Francesco%20Diaz/Unknown%20Album/Damascus%20(Dada%20Life%20Remix).mp3,13285066,332068,,,2011-06-17T17:27:44Z,320,44100,4294963696,2040-02-05T18:28:16Z,4,1,Young Rebels & Francesco Diaz,Iphone,MPEG audio file,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20742,2014-07-25T01:53:31Z,421A49FBBE012C65,File,,,First Pick,HotNewHipHop.com,file://localhost/E:/Nick/Music/Young%20Sleezy/HotNewHipHop.com/11%20First%20Pick.mp3,6076126,252995,2009,,2019-05-10T21:06:09Z,192,44100,4294963696,2040-02-05T18:28:16Z,4,1,Young Sleezy,Iphone,MPEG audio file,HotNewHipHop.com,,,,,HotNewHipHop.com,,,11,,,,,,,,,,,,,,,,,,,,,,,,
20744,2014-07-25T01:53:31Z,B2F4ABA504B397A6,File,,,Gotta Dance Dubstep,,file://localhost/E:/Nick/Music/Youngsunn/Unknown%20Album/Gotta%20Dance%20Dubstep.mp3,87950179,2157792,2010,,2013-06-25T03:52:28Z,320,44100,4294963696,2040-02-05T18:28:16Z,4,1,Youngsunn,Dubby Dub Dub Step,MPEG audio file,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20746,2014-07-25T01:53:31Z,63544906B5CE5549,File,,,What's Happening (Feat Hot Dollar & Rockstar),DJ Ill Will & DJ RockStar Present Yung Berg - Back 2 Business,file://localhost/E:/Nick/Music/Yung%20Berg/DJ%20Ill%20Will%20&%20DJ%20RockStar%20Present%20Yung%20B/What's%20Happening%20(Feat%20Hot%20Dollar%20&.mp3,7400609,231497,2009,,2019-05-10T21:06:09Z,256,44100,4294963696,2040-02-05T18:28:16Z,4,1,Yung Berg,Iphone,MPEG audio file,HotNewHipHop.com,,,,,HotNewHipHop.com,,,,,,,,,,,,,,,,,,,,,,,,,,,
20748,2014-07-25T01:53:31Z,2941A312D3739B24,File,,,Coffee Shop,battousai,file://localhost/E:/Nick/Music/Yung%20Joc/battousai/Coffee%20Shop.mp3,6062383,248868,2007,,2019-05-10T21:06:18Z,194,44100,4294963696,2040-02-05T18:28:16Z,4,1,Yung Joc,Iphone,MPEG audio file, 0000048C 00000463 000029DF 00002BC1 00032F4A 00032F4A 000050AA 00005363 0001F4F9 0001F4F9,,,,,bsaii,,,,,,,,,,,,,,,,,,,,,,,,,,,
20750,2014-07-25T01:53:31Z,734CC3B6D47DA70D,File,,,Rise up1,,file://localhost/E:/Nick/Music/Yves/Unknown%20Album/Rise%20up1.mp3,10868198,452754,,,2011-06-17T17:29:34Z,192,44100,4294963696,2040-02-05T18:28:16Z,4,1,Yves,Iphone,MPEG audio file,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20752,2014-07-25T01:53:31Z,F6A2AF62A7134FC2,File,,,Breakfast Club (Feat. Murs And Supernatural) ,Shifting Gears,file://localhost/E:/Nick/Music/Z-Trip/Shifting%20Gears/10%20Breakfast%20Club%20(Feat.%20Murs%20And%20Su.mp3,7038976,293198,2005,,2011-06-17T17:34:26Z,192,44100,4294963696,2040-02-05T18:28:16Z,4,1,Z-Trip,Iphone,MPEG audio file,                            ,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,
20754,2014-07-25T01:53:31Z,37C7DAA0BDE7D2B6,File,,,Wings Of Love (DJ Junior meets Naksi vs. Brunner Remix),Progressive House Collection 14,file://localhost/E:/Nick/Music/Zagar/Progressive%20House%20Collection%2014/Wings%20Of%20Love%20(DJ%20Junior%20meets%20Naksi.mp3,16698056,416809,2009,126,2012-10-30T02:20:56Z,320,44100,4294963696,2040-02-05T18:28:16Z,4,1,Zagar,Progressive House,MPEG audio file,fake.do.am / icq: 445924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20756,2014-07-25T01:53:31Z,D4C7F81D64F6CD79,File,,,Dovregubben (Original Mix),Beatport Top 100 July 2011,file://localhost/E:/Nick/Music/Zedd/Beatport%20Top%20100%20July%202011/10%20Dovregubben%20(Original%20Mix).mp3,12008739,300068,,,2011-07-06T13:35:48Z,320,44100,4294963696,2040-02-05T18:28:16Z,4,1,Zedd,,MPEG audio file,www.music4dance.org,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,
20758,2014-07-25T01:53:31Z,AFA6835AF2B24F40,File,,,Hourglass (feat. LIZ),Clarity,file://localhost/E:/Nick/Music/Zedd/Clarity/01%20Hourglass%20(feat.%20LIZ).mp3,12847571,313469,2012,,2012-12-15T02:04:04Z,320,44100,4294963696,2040-02-05T18:28:16Z,4,1,Zedd,Dance,MPEG audio file,,,,,Zedd,Anton Zaslavski & Elizabeth Nicole Abrams,,,1,10,,,,1,1,,,,,,,,,,,,,,,,,,
20760,2014-07-25T01:53:31Z,B6CDC336F6DA2329,File,,,Shave It Up,Clarity,file://localhost/E:/Nick/Music/Zedd/Clarity/02%20Shave%20It%20Up.mp3,7936515,190693,2012,,2018-09-12T10:50:54Z,320,44100,4294963696,2040-02-05T18:28:16Z,4,1,Zedd,Dance,MPEG audio file,,,,1,Zedd,Anton Zaslavski,,,2,10,,,,1,1,,,,,,,,,,,,,,,,,,
20762,2014-07-25T01:53:31Z,64D50220E7C35B5A,File,,,Spectrum (feat. Matthew Koma),Clarity,file://localhost/E:/Nick/Music/Zedd/Clarity/03%20Spectrum%20(feat.%20Matthew%20Koma).mp3,10050376,243539,2012,,2018-09-12T10:50:54Z,320,44100,4294963696,2040-02-05T18:28:16Z,4,1,Zedd,Dance,MPEG audio file,,,,1,Zedd,Matthew Koma & Anton Zaslavski,,,3,10,,,,1,1,,,,,,,,,,,,,,,,,,
20764,2014-07-25T01:53:31Z,4FA0A8250660BCC7,File,,,Lost At Sea (feat. Ryan Tedder),Clarity,file://localhost/E:/Nick/Music/Zedd/Clarity/04%20Lost%20At%20Sea%20(feat.%20Ryan%20Tedder).mp3,9322083,225332,2012,,2018-09-12T10:50:54Z,320,44100,4294963696,2040-02-05T18:28:16Z,4,1,Zedd,Dance,MPEG audio file,,,,1,Zedd,Ryan Tedder & Anton Zaslavski,,,4,10,,,,1,1,,,,,,,,,,,,,,,,,,
20766,2014-07-25T01:53:31Z,D49189C65F02EBE8,File,,,Clarity (feat. Foxes),Clarity,file://localhost/E:/Nick/Music/Zedd/Clarity/05%20Clarity%20(feat.%20Foxes).mp3,11180979,271804,2012,,2012-12-15T02:04:04Z,320,44100,4294963696,2040-02-05T18:28:16Z,4,1,Zedd,Dance,MPEG audio file,,,,1,Zedd,"Anton Zaslavski, Matthew Koma, Porter Robinson & H. Hafferman",,,5,10,,,,1,1,,,,,,,,,,,,,,,,,,
20768,2014-07-25T01:53:31Z,B8B1198BD5FB19DC,File,,,Codec,Clarity,file://localhost/E:/Nick/Music/Zedd/Clarity/06%20Codec.mp3,14771186,361560,2012,,2012-12-15T02:04:02Z,320,44100,4294963696,2040-02-05T18:28:16Z,4,1,Zedd,Dance,MPEG audio file,,,,,Zedd,Anton Zaslavski,,,6,10,,,,1,1,,,,,,,,,,,,,,,,,,
20770,2014-07-25T01:53:31Z,947DF037E144D1EA,File,,,Stache,Clarity,file://localhost/E:/Nick/Music/Zedd/Clarity/07%20Stache.mp3,10097359,244715,2012,,2018-09-12T10:50:54Z,320,44100,4294963696,2040-02-05T18:28:16Z,4,1,Zedd,Dance,MPEG audio file,,,,1,Zedd,Anton Zaslavski,,,7,10,,,,1,1,,,,,,,,,,,,,,,,,,
20772,2014-07-25T01:53:31Z,CCC14A56771EC378,File,,,Fall Into the Sky (feat. Ellie Goulding),Clarity,file://localhost/E:/Nick/Music/Zedd/Clarity/08%20Fall%20Into%20the%20Sky%20(feat.%20Ellie%20Go.mp3,9006567,217443,2012,,2018-09-12T10:50:54Z,320,44100,4294963696,2040-02-05T18:28:16Z,4,1,Zedd & Lucky Date,Dance,MPEG audio file,,,,1,Zedd,"Ellie Goulding, Anton Zaslavski & Lucky Lucky Date",,,8,10,,,,1,1,,,,,,,,,,,,,,,,,,
20774,2014-07-25T01:53:31Z,72D02CF6671354A9,File,,,Follow You Down (feat. Bright Lights),Clarity,file://localhost/E:/Nick/Music/Zedd/Clarity/09%20Follow%20You%20Down%20(feat.%20Bright%20Lig.mp3,14204901,347402,2012,,2018-09-12T10:50:54Z,320,44100,4294963696,2040-02-05T18:28:16Z,4,1,Zedd,Dance,MPEG audio file,,,,1,Zedd,Anton Zaslavski & Heather Bright,,,9,10,,,,1,1,,,,,,,,,,,,,,,,,,
20776,2014-07-25T01:53:31Z,E6F1C85F599D208E,File,,,Epos,Clarity,file://localhost/E:/Nick/Music/Zedd/Clarity/10%20Epos.mp3,13754501,336143,2012,,2018-09-12T10:50:54Z,320,44100,4294963696,2040-02-05T18:28:16Z,4,1,Zedd,Dance,MPEG audio file,,,,1,Zedd,Anton Zaslavski,,,10,10,,,,1,1,,,,,,,,,,,,,,,,,,
20778,2014-07-25T01:53:31Z,BA8584711FA1D0C7,File,,,Stars Come Out (Lazy Rich Remix),Ministry Of Sound Electro House Sessions Volume 5,file://localhost/E:/Nick/Music/Zedd/Ministry%20Of%20Sound%20Electro%20House%20Sessions/1-10%20Stars%20Come%20Out%20(Lazy%20Rich%20Remix.mp3,5445040,135053,2012,,2013-04-08T18:32:50Z,320,44100,4294963696,2040-02-05T18:28:16Z,4,1,Zedd,Dance,MPEG audio file,,,,1,,,,,10,,,,,1,,,,,,,,,,,,,,,,,,,
20780,2014-07-25T01:53:31Z,3E41ACB1FA2AFC06,File,,,The Legend Of Zelda (Original Mix),,file://localhost/E:/Nick/Music/Zedd/Unknown%20Album/The%20Legend%20Of%20Zelda%20(Original%20Mix).mp3,14968864,371069,2011,,2012-12-02T09:04:26Z,320,44100,4294963696,2040-02-05T18:28:16Z,4,1,Zedd,Electro House,MPEG audio file,,,,,,,,,,,Legend Of Zelda (Original Mix),,,,,,,,,,,,,,,,,,,,,,
20782,2014-07-25T01:53:31Z,55BE62FCF10EFA4F,File,,,Demons,Hot Sauce,file://localhost/E:/Nick/Music/Zeds%20Dead/Hot%20Sauce/01%20Demons.mp3,9337435,233404,2013,,2013-01-30T04:35:40Z,320,44100,4294963696,2040-02-05T18:28:16Z,4,1,Zeds Dead,Blues,MPEG audio file,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
